Date,Fokontany,Location,Species,Sex,AgeYears,AgeMonths,PreviousVaccine,Page,Point,Commune
18-Apr-18,Tanambao,Antanambao,S,F,1,,,4,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,M,1,,,4,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,12,,,4,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,M,,6,,5,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,,6,,5,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,3,,,5,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,M,1,,,5,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,M,5,,2016,5,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,M,,6,,5,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,2,,,5,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,3,,,5,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,F,5,,2016,5,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,M,,3,,5,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,M,2,,2017,5,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,,1,,5,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,,,,,5,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,,,,,5,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,,,,,5,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,,,,,5,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,,,,,5,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,,,,,5,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,,,,,5,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,F,3,,2017,5,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,M,3,,2017,5,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,M,3,,2017,6,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,M,3,,2017,6,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,,5,,6,Antanambao,Moramanga
18-Apr-18,Tsaralalana,Tsaralalana,A,F,1,,,6,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,,9,,6,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,7,,2013,6,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,M,1,,,6,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,F,,4,,6,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,2,,,6,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,M,,3,,6,Antanambao,Moramanga
18-Apr-18,Anosimasina,Antanambao,A,M,,7,,6,Antanambao,Moramanga
18-Apr-18,Anosimasina,Antanambao,A,F,2,,,6,Antanambao,Moramanga
18-Apr-18,Anosimasina,Antanambao,A,F,,7,,6,Antanambao,Moramanga
18-Apr-18,Anosimasina,Antanambao,A,M,,2,,6,Antanambao,Moramanga
18-Apr-18,Anosimasina,Antanambao,A,F,,1,,6,Antanambao,Moramanga
18-Apr-18,Anosimasina,Antanambao,S,M,,4,,6,Antanambao,Moramanga
18-Apr-18,Anosimasina,Antanambao,S,M,,4,,6,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,M,3,,,6,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,M,10,,,6,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,M,3,,,6,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,4,,,6,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,F,5,,,7,Antanambao,Moramanga
18-Apr-18,Betambako,Antanambao,S,F,3,,,7,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,M,1,5,,7,Antanambao,Moramanga
18-Apr-18,Betambako,Antanambao,A,M,2,,,7,Antanambao,Moramanga
18-Apr-18,Betambako,Antanambao,A,F,2,,,7,Antanambao,Moramanga
18-Apr-18,Betambako,Antanambao,A,F,,3,,7,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,M,,6,,7,Antanambao,Moramanga
18-Apr-18,Betambako,Antanambao,A,F,2,,,7,Antanambao,Moramanga
18-Apr-18,Tsaralalana,Tsaralalana,A,M,1,5,,7,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,1,,,7,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,M,,6,,7,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,M,,3,,7,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,,6,,7,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,,6,,7,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,M,,9,,7,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,F,,9,,7,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,M,2,,,7,Antanambao,Moramanga
18-Apr-18,Betambako,Antanambao,A,F,1,,,7,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,M,,3,,7,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,1,,,7,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,M,2,,,7,Antanambao,Moramanga
18-Apr-18,Tsarafasina,Tsarafasina,A,F,4,,,8,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,6,,2016,8,Antanambao,Moramanga
18-Apr-18,Analalava,Analalava,A,F,8,,2016,8,Antanambao,Ambohibary
18-Apr-18,Analalava,Analalava,A,F,6,,2016,8,Antanambao,Ambohibary
18-Apr-18,Analalava,Analalava,A,M,5,,2016,8,Antanambao,Ambohibary
18-Apr-18,Tanambao,Antanambao,S,F,,5,,8,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,M,,8,,8,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,F,1,,,8,Antanambao,Moramanga
18-Apr-18,Tsarafasina,Tsarafasina,S,F,1,,,8,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,M,1,,,8,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,3,,,8,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,,5,,8,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,M,1,5,,8,Antanambao,Moramanga
18-Apr-18,Anosimasina,Antanambao,A,M,,1,,8,Antanambao,Moramanga
18-Apr-18,Anosimasina,Antanambao,A,F,,1,,8,Antanambao,Moramanga
18-Apr-18,Betambako,Antanambao,A,M,3,,2011,8,Antanambao,Moramanga
18-Apr-18,Betambako,Antanambao,A,M,,5,,8,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,F,1,,,8,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,F,,4,,8,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,F,,7,,8,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,F,,8,,9,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,,9,,9,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,M,3,,,9,Antanambao,Moramanga
18-Apr-18,Ambatolampy,Ambatolampy,A,F,8,,,9,Antanambao,Moramanga
18-Apr-18,Ambatolampy,Ambatolampy,S,M,3,,,9,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,M,1,5,,9,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,M,2,,,9,Antanambao,Moramanga
18-Apr-18,Betambako,Antanambao,A,F,,9,,9,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,1,,,9,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,M,,9,,9,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,1,,,9,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,M,11,,,9,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,F,5,,2016,9,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,F,1,5,,9,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,M,5,,,9,Antanambao,Moramanga
18-Apr-18,Ambohitranjavidy,Ambohitranjavidy,A,M,3,5,2017,9,Antanambao,Moramanga
18-Apr-18,Betambako,Antanambao,S,M,3,,2016,9,Antanambao,Moramanga
18-Apr-18,Ambohitranjavidy,Ambohitranjavidy,A,M,,5,,9,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,M,,4,,9,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,,5,,9,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,F,2,,2017,9,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,F,7,,,10,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,M,,9,,10,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,F,,3,,10,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,F,,3,,10,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,F,,9,,10,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,M,,6,,10,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,F,,8,,10,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,F,2,,,10,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,F,1,,,10,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,M,,1,,10,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,M,,1,,10,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,F,,1,,10,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,S,F,,5,,10,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,M,,4,,10,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,M,,9,,10,Antanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,A,M,1,5,2017,10,Antanambao,Moramanga
18-Apr-18,Moramanga ville,Moramanga ville,A,F,2,,2017,10,Antanambao,Moramanga
18-Apr-18,Moramanga ville,Moramanga ville,S,,1,,2017,10,Antanambao,Moramanga
18-Apr-18,Moramanga ville,Moramanga ville,A,F,,5,,10,Antanambao,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,M,6,,,1,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,F,,2.5,,1,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,4,,2016,1,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,F,,7,,1,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,F,2,,2016,1,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,,3,,1,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,,3,,1,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,1,,,1,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,F,6,,2016,1,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,4,,,1,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,3,,,1,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,2,,,1,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,,7,,1,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,M,2,,2016,1,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,4,,,1,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,F,4,,,1,Tsaralalana,Moramanga
17-Apr-18,Tanambao,Antanambao,S,F,3,,,1,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,,3,,1,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,1,6,,1,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,3,,,1,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,13,,,1,Tsaralalana,Moramanga
17-Apr-18,Tanambao,Antanambao,A,M,5,,2016,2,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,3,,,2,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,M,3,,,2,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,M,1,,,2,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,,7,,2,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,,8,,2,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,,1,2017,2,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,1,,,2,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,F,1,,,2,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,2,,,2,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,,8,,2,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,M,1,,,2,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,2,,,2,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,2,,,2,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,,7,,2,Tsaralalana,Moramanga
17-Apr-18,Ambohimadera,Ambohimadera,S,F,,6,,2,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,,4,,2,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,M,,6,,2,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,1,,,2,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,1,,,2,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,M,3,,,3,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,F,,4,,3,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,4,6,2016,3,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,2,,,3,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,M,3,,2010,3,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,1,,,3,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,M,2,,,3,Tsaralalana,Moramanga
17-Apr-18,Ambatolampy,Ambatolampy,S,M,2,,,3,Tsaralalana,Moramanga
17-Apr-18,Moramanga Ambony,Moramanga Ambony,A,F,,7,,3,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,,4,,3,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,,3,,3,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,,3,,3,Tsaralalana,Moramanga
17-Apr-18,Tanambao,Antanambao,S,M,,5,,3,Tsaralalana,Moramanga
17-Apr-18,Tanambao,Antanambao,A,F,10,,2016,3,Tsaralalana,Moramanga
17-Apr-18,Tanambao,Antanambao,A,F,2,,,3,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,1,,,3,Tsaralalana,Moramanga
17-Apr-18,Tanambao,Antanambao,A,M,2,,,3,Tsaralalana,Moramanga
17-Apr-18,Tanambao,Antanambao,A,F,4,,,3,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,,3,,3,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,,3,,3,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,F,,3,,3,Tsaralalana,Moramanga
17-Apr-18,Tanambao,Antanambao,S,F,1,,,4,Tsaralalana,Moramanga
17-Apr-18,Tanambao,Antanambao,S,F,1,,,4,Tsaralalana,Moramanga
17-Apr-18,Tanambao,Antanambao,A,F,2,,,4,Tsaralalana,Moramanga
17-Apr-18,Tanambao,Antanambao,A,M,1,,,4,Tsaralalana,Moramanga
17-Apr-18,Tanambao,Antanambao,A,F,,5,,4,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,3,,,4,Tsaralalana,Moramanga
17-Apr-18,Moramanga ville,Moramanga ville,A,M,7,,2012,4,Tsaralalana,Moramanga
17-Apr-18,Moramanga ville,Moramanga ville,A,M,4,,,4,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,F,1,,,4,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,2,,,4,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,,6,,4,Tsaralalana,Moramanga
17-Apr-18,Tanambao,Antanambao,A,F,2,,,4,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,5,,,4,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,M,1,,,4,Tsaralalana,Moramanga
17-Apr-18,Moramanga Ambony,Moramanga Ambony,S,F,,6,,4,Tsaralalana,Moramanga
17-Apr-18,Anosimasina,Antanambao,A,F,2,,,4,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,F,,2,,4,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,M,8,,,4,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,M,1,,,4,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,1,,,4,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,,6,,4,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,1,,,5,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,M,2,,,6,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,M,3,,,6,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,3,,,6,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,,4,,6,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,M,,4,,6,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,F,2,,,6,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,F,,3,,6,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,F,,3,,6,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,F,5,,,6,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,F,1,5,2017,6,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,1,,,6,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,,4,,6,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,M,2,,,6,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,M,,5,,6,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,A,F,2,,,6,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,7,,,6,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,S,F,5,,2016,6,Tsaralalana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,M,3,,,1,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,M,2,,,1,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,M,2,,2016,1,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,M,1,,,1,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,M,1,,,1,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,M,3,,,1,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,M,,6,,1,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,M,,,,1,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,M,2,,,1,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,F,2,,,1,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,1,,,1,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,,6,,1,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,F,2,,,1,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,M,2,,,1,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,F,,9,,1,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,M,,8,,1,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,M,10,,,1,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,M,3,,,1,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,F,,9,,1,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,F,4,,2016,1,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,1,,,1,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,,3,,1,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,F,1,,,2,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,M,2,,,2,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,2,,,2,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,M,,2,,2,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,,2,,2,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,1,,,2,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,F,1,,,2,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,M,3,,,2,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,M,3,5,,2,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,F,4,,,2,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,M,4,,2016,2,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,M,,5,,2,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,F,,3,,2,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,F,,3,,2,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,5,,,2,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,,3,,2,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,,3,,2,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,M,1,,,2,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,1,,,2,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,F,6,,,2,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,M,1,,,2,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,M,,5,,3,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,,3,,3,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,,3,,3,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,,3,,3,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,,2,,3,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,,2,,3,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,,2,,3,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,M,,3,,3,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,,3,,3,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,M,5,,,3,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,2,,,3,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,M,2,,,3,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,F,2,,,3,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,M,,9,,3,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,1,5,,3,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,F,4,,2017,3,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,,3,,3,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,,3,,3,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,M,,3,,3,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,F,1,,,3,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,M,,4,,3,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,2,,,4,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,1,,,4,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,,3,,4,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,S,F,,3,,4,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,F,,5,,4,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,F,3,,2016,4,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,M,8,,,4,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,M,2,,2016,4,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,A,F,,6,,4,Tsarahonenana,Moramanga
